client_id;fio;gender;birth_date;city;phone;email;segment;registered_at;updated_at
C106078;Семёнова Екатерина Игоревна;ж;17.09.1979;ЕКАТЕРИНБУРГ;+7 (970) 222-56-63;ekaterina.semenova24@gmail.com;mass;2022-01-20 10:07:00;2022-01-20 10:07:00
C102418;Михайлова Александра Юрьевна;Ж;10.01.1986;Сочи;89784517236;aleksandra.mikhaylova36@gmail.com;MASS;2022-03-06 14:38:00;2022-03-06 14:38:00
C105632;Николаева Екатерина Владимировна;Ж;1974-03-27;Воронеж;+79774020992;ekaterina.nikolaeva47@yandex.ru;Mass;2025-10-23 17:50:00;2025-10-23 17:50:00
C100649;Воробьёва Ирина Александровна;Ж;1994-01-20;Волгоград;+79867391546;irina.vorobeva79@rambler.ru;mass;2024-09-16 08:50:00;2024-09-16 08:50:00
C111521;Попова Дарья Александровна;Ж;1996-08-17;Новосибирск;89335574386;darya.popova40@inbox.ru;mass;2025-03-21 08:24:00;2026-04-07 09:00:00
C107368;Филиппов Руслан Степанович;М;1988-07-28;Москва;89640281578;ruslan.filippov63@mail.ru;mass;2021-12-14 16:39:00;2021-12-14 16:39:00
C108576;Полякова Софья Степановна;ж;11.12.1962;Санкт-Петербург;8 960 554 59 45;sofya.polyakova47@rambler.ru;mass;2024-02-22 15:00:00;2024-02-22 15:00:00
C103434;Киселёва Анна Игоревна;ж;1963-05-10;Москва;8 934 952 68 88;anna.kiseleva84@rambler.ru;MASS;2025-08-19 16:19:00;2025-08-19 16:19:00
C110671;Попова Виктория Дмитриевна;Ж;22.01.1967;Уфа;8 989 874 19 78;viktoriya.popova12@gmail.com;Premium;2023-09-06 15:49:00;2023-09-06 15:49:00
C110343;Комарова Елизавета Дмитриевна;ж;1984-01-03;Самара;+79697278949;elizaveta.komarova4@rambler.ru;MASS;2022-01-28 13:43:00;2022-01-28 13:43:00
C106902;Гусева Милана Григорьевна;Ж;1989-04-21;Красноярск;8 968 686 45 76;milana.guseva91@rambler.ru;mass;2025-05-23 13:40:00;2026-04-22 10:00:00
C102227;Григорьева Диана Романовна;Ж;11.09.1977;Краснодар;8 969 298 23 90;diana.grigoreva86@inbox.ru;mass;2022-11-25 13:40:00;2022-11-25 13:40:00
C104810;Белкин Владислав Викторович;М;1966-06-04;Москва;;vladislav.belkin5@gmail.com;mass;2023-04-26 18:41:00;2026-02-13 20:00:00
C111944;Тарасов Алексей Павлович;М;1990-05-09;Нижний Новгород;+79495853812;aleksey.tarasov17@inbox.ru;mass;2022-12-22 19:03:00;2022-12-22 19:03:00
C101646;Максимова Татьяна Викторовна;ж;2001-11-02;Нижний Новгород;+7 (952) 000-50-25;tatyana.maksimova13@mail.ru;mass;2025-01-12 13:23:00;2025-01-12 13:23:00
C106408;Ткаченко Елизавета Борисовна;Ж;24.11.1994;Новосибирск;+79142686803;elizaveta.tkachenko60@gmail.com;MASS;2022-09-01 20:32:00;2026-01-19 08:00:00
C110179;Лебедев Павел Александрович;М;1985-02-05;Ижевск;+79634366121;pavel.lebedev64@inbox.ru;mass;2022-12-23 17:15:00;2026-06-05 10:00:00
C109690;Волкова Алина Петровна;Ж;1996-09-28;Москва;+79350640794;alina.volkova78@yandex.ru;mass;2025-09-20 08:08:00;2026-07-04 21:00:00
C102987;Сергеев Кирилл Дмитриевич;м;19.07.1984;Екатеринбург;+7 (973) 459-83-36;kirill.sergeev91@rambler.ru;premium;2021-12-02 12:15:00;2021-12-02 12:15:00
C105069;Попова Екатерина Романовна;Ж;1986-03-23;Москва;89991058515;ekaterina.popova2@inbox.ru;premium;2022-05-21 09:44:00;2022-05-21 09:44:00
C111374;Яковлев Андрей Павлович;муж;2008-04-18;Новосибирск;89300300170;andrey.yakovlev27@bk.ru;mass;2023-06-04 13:24:00;2023-06-04 13:24:00
C101858;Баранова Дарья Ивановна;Ж;11.03.1987;Москва;+7 (989) 044-20-32;darya.baranova26@yandex.ru;premium;2025-10-28 19:37:00;2025-10-28 19:37:00
C110271;Александрова Екатерина Владимировна;Ж;24.02.1987;Санкт-Петербург;89756950339;ekaterina.aleksandrova32@rambler.ru;private;2021-11-26 12:25:00;2021-11-26 12:25:00
C108827;Павлова Вероника Борисовна;Ж;1982-09-14;Казань;8 999 525 48 68;veronika.pavlova58@mail.ru;mass;2021-08-08 17:48:00;2021-08-08 17:48:00
C106637;Белова Арина Борисовна;Ж;01.02.1969;Воронеж;8 934 950 02 15;arina.belova48@rambler.ru;Premium;2023-08-26 12:42:00;2026-01-13 11:00:00
C106759;Гусева Виктория Петровна;Ж;12.12.1975;Санкт-Петербург;89568350959;viktoriya.guseva32@bk.ru;mass;2021-05-24 10:36:00;2021-05-24 10:36:00
C110777;Королёва Вероника Игоревна;Ж;1975-07-03;Краснодар;8 930 879 25 12;veronika.koroleva57@gmail.com;mass;2023-12-17 20:23:00;2023-12-17 20:23:00
C110873;Васильева Виктория Михайловна;Ж;06.05.1966;Хабаровск;+79909329831;viktoriya.vasileva39@mail.ru;premium;2023-12-26 14:04:00;2026-03-12 10:00:00
C102176;Егорова Ксения Борисовна;Ж;1992-04-21;Санкт-Петербург;+79877740533;kseniya.egorova64@mail.ru;private;2022-07-10 17:50:00;2022-07-10 17:50:00
C106242;Медведев Сергей Борисович;м;1981-10-11;Санкт-Петербург;+79956113111;sergey.medvedev96@rambler.ru;private;2022-10-16 15:18:00;2022-10-16 15:18:00
C104197;Александрова Дарья Андреевна;Ж;27.11.1990;Красноярск;89115905842;darya.aleksandrova50@mail.ru;mass;2022-11-20 20:35:00;2026-03-22 17:00:00
C104474;Макарова Валерия Олеговна;Ж;1988-11-28;Ставрополь;89376598694;valeriya.makarova23@gmail.com;mass;2025-05-11 08:06:00;2025-05-11 08:06:00
C105099;Кузнецова Татьяна Игоревна;Ж;1967-12-08;Москва;+79927550890;tatyana.kuznetsova28@bk.ru;Premium;2024-07-08 09:47:00;2024-07-08 09:47:00
C110616;Давыдов Владислав Андреевич;М;26.02.2005;Москва;+79110836677;vladislav.davydov26@inbox.ru;MASS;2021-12-16 10:17:00;2021-12-16 10:17:00
C100859;Ильин Егор Владимирович;М;2001-02-21;Новосибирск;8 926 013 83 88;egor.ilin83@inbox.ru;mass;2021-10-07 10:07:00;2021-10-07 10:07:00
C111043;Фёдоров Даниил Игоревич;М;1983-04-06;Нижний Новгород;+7 (962) 535-07-01;daniil.fedorov99@gmail.com;mass;2021-04-02 14:31:00;2021-04-02 14:31:00
C103550;Андреев Владислав Анатольевич;М;1978-03-07;Москва;8 948 224 27 70;vladislav.andreev97@bk.ru;MASS;2025-07-27 18:02:00;2025-07-27 18:02:00
C110868;Макарова Полина Викторовна;Ж;1998-11-04;Москва;+7 (984) 050-87-10;polina.makarova36@gmail.com;Premium;2023-05-03 10:40:00;2023-05-03 10:40:00
C104943;Шевченко Матвей Алексеевич;М;24.07.1980;Екатеринбург;+79591729309;matvey.shevchenko35@rambler.ru;premium;2022-11-08 17:57:00;2026-05-20 13:00:00
C103579;Морозов Кирилл Юрьевич;М;19.06.2004;Ростов-на-Дону;+79772326640;kirill.morozov78@bk.ru;Mass;2021-01-17 12:45:00;2021-01-17 12:45:00
C102963;Максимова Анна Петровна;Ж;1984-10-22;Краснодар;8 986 399 52 27;anna.maksimova9@bk.ru;mass;2024-08-07 10:10:00;2024-08-07 10:10:00
C105906;Медведева Александра Григорьевна;Ж;25.09.1978;Санкт-Петербург;89142057858;aleksandra.medvedeva75@yandex.ru;private;2023-09-04 15:23:00;2026-11-04 10:00:00
C102470;Макаров Алексей Викторович;M;1982-06-12;Уфа;89462457681;aleksey.makarov88@gmail.com;Premium;2022-10-20 18:32:00;2026-10-17 18:00:00
C102320;Фёдоров Александр Иванович;М;1983-09-25;Самара;+7 (940) 543-45-10;aleksandr.fedorov95@rambler.ru;mass;2025-09-02 20:38:00;2025-09-02 20:38:00
C107235;Белов Владимир Петрович;муж;03.01.1994;Иркутск;8 918 891 51 81;vladimir.belov6@gmail.com;mass;2022-09-20 16:35:00;2022-09-20 16:35:00
C105051;Виноградова Дарья Петровна;ж;08.06.2006;Санкт-Петербург;+79617350200;darya.vinogradova39@gmail.com;Mass;2023-01-09 17:40:00;2026-08-22 16:00:00
C109605;Козлов Дмитрий Сергеевич;М;24.05.1971;Ростов-на-Дону;+7 (997) 834-79-80;dmitriy.kozlov44@bk.ru;mass;2023-09-24 10:07:00;2023-09-24 10:07:00
C105432;Максимов Денис Павлович;М;26.08.2002;Москва;89347023892;denis.maksimov21@mail.ru;Mass;2021-06-23 09:24:00;2026-06-23 13:00:00
C104984;Кузнецова Виктория Михайловна;F;27.08.1980;Москва;+79172493378;viktoriya.kuznetsova37@mail.ru;mass;2023-12-11 21:46:00;2023-12-11 21:46:00
C103927;Соловьёв Андрей Романович;м;1989-08-17;Новосибирск;+79538135163;andrey.solovev29@bk.ru;private;2025-08-01 14:45:00;2025-08-01 14:45:00
C101888;Александров Павел Александрович;муж;2004-06-06;Москва;89440563411;pavel.aleksandrov79@inbox.ru;mass;2024-10-27 14:57:00;2026-03-25 18:00:00
C111342;Михайлов Владимир Александрович;М;1971-06-26;Екатеринбург;8 918 767 95 55;vladimir.mikhaylov44@inbox.ru;mass;2024-02-21 17:20:00;2024-02-21 17:20:00
C107165;Ткаченко Артём Юрьевич;М;27.11.1992;Москва;89256154597;artem.tkachenko70@mail.ru;mass;2024-11-14 19:39:00;2024-11-14 19:39:00
C104360;Александрова Алиса Михайловна;ж;2002-08-22;Москва;89709839578;alisa.aleksandrova61@inbox.ru;mass;2023-03-11 08:52:00;2023-03-11 08:52:00
C109352;Соловьёв Руслан Юрьевич;М;04.07.1978;москва;+7 (939) 854-24-81;ruslan.solovev99@gmail.com;premium;2023-09-12 13:21:00;2023-09-12 13:21:00
C107003;Филиппова Алина Анатольевна;Ж;1999-04-16;Ижевск;+79714373683;alina.filippova94@bk.ru;mass;2023-01-03 16:13:00;2023-01-03 16:13:00
C106795;Королёва Валерия Дмитриевна;Ж;18.09.2008;Санкт-Петербург;+79509495422;valeriya.koroleva82@mail.ru;mass;2024-05-21 20:42:00;2026-02-14 12:00:00
C109796;Дмитриев Сергей Дмитриевич;м;1992-11-16;Уфа;8 955 066 84 01;sergey.dmitriev98@rambler.ru;mass;2022-08-24 16:25:00;2022-08-24 16:25:00
C106064;Ткаченко Анна Владимировна;Ж;1968-04-14;Краснодар;89121638775;anna.tkachenko95@mail.ru;mass;2021-03-13 08:20:00;2021-03-13 08:20:00
C108016;Семёнова Валерия Петровна;Ж;2004-11-06;Ростов-на-Дону;8 943 459 51 62;valeriya.semenova39@gmail.com;mass;2021-06-12 11:40:00;2021-06-12 11:40:00
C101019;Лебедев Егор Владимирович;М;2007-03-04;Екатеринбург;+7 (922) 055-29-15;egor.lebedev97@rambler.ru;mass;2021-07-19 15:52:00;2026-05-27 13:00:00
C103700;Семёнова Татьяна Романовна;F;09.11.1996;Казань;+7 (995) 873-38-33;tatyana.semenova2@mail.ru;MASS;2024-04-06 20:03:00;2024-04-06 20:03:00
C106669;Полякова Маргарита Андреевна;Ж;02.07.1979;САМАРА;89773702614;margarita.polyakova48@gmail.com;mass;2024-10-01 20:35:00;2024-10-01 20:35:00
C103095;Орлов Егор Михайлович;М;1967-07-17;Москва;8 997 045 87 05;egor.orlov36@yandex.ru;premium;2022-11-15 13:51:00;2026-05-14 15:00:00
C110078;Жуков Денис Владимирович;М;1991-02-25;Уфа;89839906924;denis.zhukov38@yandex.ru;mass;2024-12-14 15:40:00;2024-12-14 15:40:00
C109612;Королёв Андрей Олегович;М;1993-03-26;Москва;+7 (992) 649-70-40;andrey.korolev2@bk.ru;Mass;2024-08-24 08:10:00;2024-08-24 08:10:00
C103711;Попова Екатерина Григорьевна;Ж;1971-12-09;Москва;89912696411;ekaterina.popova71@inbox.ru;mass;2024-08-03 18:36:00;2024-08-03 18:36:00
C110749;Сергеева Анастасия Юрьевна;Ж;11.07.1964;Уфа;+7 (938) 509-35-73;anastasiya.sergeeva75@rambler.ru;MASS;2025-06-27 16:18:00;2025-06-27 16:18:00
C102026;Киселёва Ирина Александровна;Ж;16.06.1990;Екатеринбург;+79358087472;irina.kiseleva96@rambler.ru;MASS;2025-10-22 21:41:00;2025-10-22 21:41:00
C108754;Андреев Владимир Петрович;М;2000-09-08;Ростов-на-Дону;+7 (920) 094-64-26;vladimir.andreev73@rambler.ru;mass;2025-09-24 14:11:00;2025-09-24 14:11:00
C101297;Гусева Анна Дмитриевна;Ж;1992-03-06;Ижевск;8 991 067 58 31;anna.guseva86@bk.ru;premium;2022-05-28 21:11:00;2022-05-28 21:11:00
C109671;Новиков Михаил Степанович;муж;11.11.2006;Калининград;+79187852848;mikhail.novikov98@yandex.ru;mass;2025-06-03 12:21:00;2026-11-13 16:00:00
C105263;Михайлова Ксения Викторовна;Ж;2004-05-16;Москва;+79407166648;kseniya.mikhaylova55@yandex.ru;premium;2022-08-13 13:33:00;2022-08-13 13:33:00
C110990;Алексеев Игорь Степанович;М;20.01.1997;Самара;+79931715165;igor.alekseev78@gmail.com;mass;2024-04-28 14:16:00;2024-04-28 14:16:00
C106332;Кузнецов Матвей Игоревич;М;1981-02-28;Пермь;89153186248;matvey.kuznetsov66@inbox.ru;mass;2023-04-27 11:12:00;2023-04-27 11:12:00
C108467;Андреева Алина Игоревна;ж;18.09.1973;Екатеринбург;+7 (988) 477-33-40;alina.andreeva38@gmail.com;mass;2023-12-09 13:43:00;2026-11-25 11:00:00
C108833;Давыдова Анна Дмитриевна;Ж;1998-01-05;Москва;8 964 852 73 74;anna.davydova73@bk.ru;private;2022-09-23 17:25:00;2022-09-23 17:25:00
C101977;Андреева Маргарита Степановна;жен;1968-05-16;Казань;+79207379338;margarita.andreeva20@yandex.ru;mass;2025-01-08 09:22:00;2025-01-08 09:22:00
C108639;Давыдова Наталья Романовна;Ж;24.07.1973;Красноярск;8 943 359 41 50;natalya.davydova84@rambler.ru;mass;2022-11-10 21:06:00;2022-11-10 21:06:00
C101785;Филиппов Игорь Юрьевич;М;1963-11-03;Казань;8 973 385 44 25;igor.filippov4@bk.ru;premium;2025-06-14 09:42:00;2025-06-14 09:42:00
C110948;Козлова Милана Борисовна;Ж;2002-12-16;Москва;+79865104983;milana.kozlova11@bk.ru;mass;2025-12-19 14:21:00;2025-12-19 14:21:00
C106563;Давыдов Роман Андреевич;М;27.03.1979;Москва;+79373212080;roman.davydov7@rambler.ru;mass;2022-02-18 15:15:00;2026-05-21 15:00:00
C110529;Семёнова Мария Юрьевна;F;1966-11-14;Пермь;+7 (925) 500-21-60;mariya.semenova98@yandex.ru;MASS;2022-12-04 21:13:00;2022-12-04 21:13:00
C100656;Андреев Руслан Иванович;M;22.07.2007;Ростов-на-Дону;89607496689;ruslan.andreev1@inbox.ru;Premium;2024-02-20 20:50:00;2026-05-10 11:00:00
C107584;Павлова Мария Андреевна;Ж;12.11.1978;Самара;8 975 505 65 28;mariya.pavlova16@mail.ru;mass;2022-09-03 19:00:00;2022-09-03 19:00:00
C108056;Иванов Дмитрий Михайлович;М;17.11.1999;Самара;+79497201240;dmitriy.ivanov23@inbox.ru;mass;2023-01-14 18:18:00;2023-01-14 18:18:00
C101036;Волков Артём Игоревич;М;1977-06-14;Краснодар;+79549933070;artem.volkov68@rambler.ru;MASS;2021-10-21 14:01:00;2021-10-21 14:01:00
C104865;Захаров Егор Романович;м;12.10.1972;Владивосток;8 933 440 62 75;egor.zakharov7@bk.ru;mass;2022-01-22 21:30:00;2022-01-22 21:30:00
C107597;Фролов Евгений Викторович;муж;1969-07-10;Москва;+7 (972) 697-62-34;evgeniy.frolov44@rambler.ru;mass;2025-04-03 09:02:00;2025-04-03 09:02:00
C107718;Егорова Арина Игоревна;Ж;1972-06-06;Самара;89618484485;arina.egorova61@mail.ru;premium;2022-02-06 11:02:00;2022-02-06 11:02:00
C110396;Попов Владимир Олегович;М;1998-10-14;Санкт-Петербург;89749930498;vladimir.popov56@bk.ru;MASS;2025-02-12 14:07:00;2025-02-12 14:07:00
C111211;Орлова Полина Викторовна;Ж;27.11.1990;Казань;+7 (926) 364-69-20;polina.orlova77@gmail.com;Premium;2021-08-01 11:20:00;2021-08-01 11:20:00
C102747;Козлов Игорь Павлович;М;21.04.2006;Новосибирск;8 930 087 12 71;igor.kozlov72@yandex.ru;private;2024-01-11 21:42:00;2026-11-08 12:00:00
C110125;Зайцев Павел Григорьевич;М;17.01.1977;Уфа;8 936 182 30 63;pavel.zaytsev62@bk.ru;premium;2025-11-26 19:37:00;2026-11-27 13:00:00
C106880;Орлова Диана Дмитриевна;жен;13.04.1989;москва;+79101036386;diana.orlova51@inbox.ru;Mass;2022-05-23 19:56:00;2026-12-03 21:00:00
C110515;Жукова Юлия Петровна;жен;26.04.1977;Санкт-Петербург;8 940 652 34 96;yuliya.zhukova96@mail.ru;premium;2023-01-22 14:27:00;2023-01-22 14:27:00
C106735;Алексеев Никита Викторович;М;1973-06-06;Новосибирск;8 932 381 85 84;nikita.alekseev7@rambler.ru;private;2022-04-06 15:22:00;2026-04-09 11:00:00
